LA	subnetwork	OD	with	preload									
380	1	161	1.6399214119	0.05	0	153.6659001877	1	0	0	0	0	1	1
381	172	132	0.1110870353	0.05	1331.5084582077	3600	1	0	0	0	0	1	1
382	1	161	1.7274085914	0.05	0	145.8832619297	1	0	0	0	0	1	1
383	172	133	0.107880048	0.05	1264.0722302931	3600	1	0	0	0	0	1	1
384	1	161	1.6898530359	0.05	0	149.1253941339	1	0	0	0	0	1	1
385	172	135	0.1091932561	0.05	1292.1651672904	3600	1	0	0	0	0	1	1
386	1	161	1.7283316683	0.05	0	145.8053477914	1	0	0	0	0	1	1
387	172	136	0.1078488779	0.05	1263.3971076148	3600	1	0	0	0	0	1	1
388	1	161	2.4745156431	0.05	0	145.4830164464	1	0	0	0	0	1	1
389	172	138	0.1538858827	0.05	1260.6041202847	3600	1	0	0	0	0	1	1
390	1	161	1.8177675658	0.05	0	138.631585658	1	0	0	0	0	1	1
391	172	141	0.1050541364	0.05	1201.2367652996	3600	1	0	0	0	0	1	1
392	1	161	1.8211863692	0.05	0	138.3713409367	1	0	0	0	0	1	1
393	172	142	0.1049554707	0.05	1198.9817559115	3600	1	0	0	0	0	1	1
394	1	161	1.7970838051	0.05	0	140.2271832216	1	0	0	0	0	1	1
395	172	143	0.1056631485	0.05	1215.0625500002	3600	1	0	0	0	0	1	1
396	1	161	1.7418701299	0.05	0	144.6720944797	1	0	0	0	0	1	1
397	172	146	0.1073975389	0.05	1253.5775160988	3600	1	0	0	0	0	1	1
398	1	161	2.0055191475	0.05	0	125.6532505869	1	0	0	0	0	1	1
399	172	148	0.1003496327	0.05	1088.7800465382	3600	1	0	0	0	0	1	1
400	1	161	11.8520892441	0.05	0	127.5724447278	1	0	0	0	0	1	1
401	172	149	0.6061115725	0.05	1105.4097817521	3600	1	0	0	0	0	1	1
402	1	161	4.3544455544	0.05	0	165.3482609893	1	0	0	0	0	1	1
403	182	150	1.048724022	0.05	2913.4514086446	3600	1	0	0	0	0	1	1
404	1	161	4.9863381063	0.05	0	144.3945405717	1	0	0	0	0	1	1
405	182	151	0.6819763717	0.05	2544.2449476781	3600	1	0	0	0	0	1	1
406	1	161	14.8901747142	0.05	0	135.3912924931	1	0	0	0	0	1	1
407	172	152	0.4153549067	0.05	1173.1597634999	3600	1	0	0	0	0	1	1
408	1	161	4.9837007437	0.05	0	144.4709538208	1	0	0	0	0	1	1
409	182	154	0.6828472093	0.05	2545.5913560823	3600	1	0	0	0	0	1	1
410	1	161	4.3575224775	0.05	0	165.231505681	1	0	0	0	0	1	1
411	182	155	1.0455909144	0.05	2911.3941694866	3600	1	0	0	0	0	1	1
412	172	156	0.4153549067	0.05	1173.1597634999	3600	1	0	0	0	0	1	1
413	1	161	3.9177733378	0.05	0	128.6445020034	1	0	0	0	0	1	1
414	172	157	0.202792347	0.05	1114.6991122311	3600	1	0	0	0	0	1	1
415	1	161	5.4366433566	0.05	0	132.4346573369	1	0	0	0	0	1	1
416	182	158	0.5685006651	0.05	2333.5107164908	3600	1	0	0	0	0	1	1
417	1	161	5.4863136863	0.05	0	131.2356604392	1	0	0	0	0	1	1
418	182	159	0.5591730436	0.05	2312.3842820205	3600	1	0	0	0	0	1	1
419	1	161	2.1526737707	0.05	0	117.063720213	1	0	0	0	0	1	1
420	172	184	0.1090768383	0.05	1014.3521329225	3324.6501213452	1	0	0	0	0	1	1
421	1	161	6.0147112887	0.05	0	125.6918185614	1	0	0	0	0	1	1
422	172	160	0.3010889667	0.05	1089.1142363894	3600	1	0	0	0	0	1	1
423	1	161	2.1521267621	0.05	0	117.0934744341	1	0	0	0	0	1	1
424	172	184	0.1090491211	0.05	1014.6099519767	3325.4951515098	1	0	0	0	0	1	1
425	1	161	6.2335591076	0.05	0	121.2790296772	1	0	0	0	0	1	1
426	172	189	0.3387381155	0.05	1050.8776092881	3282.6902261389	1	0	0	0	0	1	1
427	1	161	6.2298667999	0.05	0	121.3509091424	1	0	0	0	0	1	1
428	172	189	0.3385374717	0.05	1051.5004417828	3284.635805838	1	0	0	0	0	1	1
429	1	161	4.2681323121	0.05	0	118.0844367377	1	0	0	0	0	1	1
430	172	186	0.2258552083	0.05	1023.1965979885	3254.7147630044	1	0	0	0	0	1	1
431	1	161	2.1640661561	0.05	0	116.4474566979	1	0	0	0	0	1	1
432	172	186	0.1145151033	0.05	1009.0122359007	3209.5953277152	1	0	0	0	0	1	1
433	1	161	2.1486815407	0.05	0	117.2812234986	1	0	0	0	0	1	1
434	172	186	0.1137010012	0.05	1016.2367895973	3232.5761132445	1	0	0	0	0	1	1
435	1	161	8.6273415473	0.05	0	116.8378456409	1	0	0	0	0	1	1
436	172	186	0.4565299011	0.05	1012.3949394085	3220.3554642006	1	0	0	0	0	1	1
437	1	161	1.9690591631	0.05	0	127.9799026498	1	0	0	0	0	1	1
438	172	183	0.1290441828	0.05	1108.9403872339	3061.7599139175	1	0	0	0	0	1	1
439	1	161	23.3913579754	0.05	0	129.2785140215	1	0	0	0	0	1	1
440	172	183	1.5329751038	0.05	1120.1927992738	3092.8275750066	1	0	0	0	0	1	1
441	1	161	7.6259047619	0.05	0	99.1357778	1	0	0	0	0	1	1
442	172	183	0.4997709905	0.05	859.0072780651	2371.7001202414	1	0	0	0	0	1	1
443	1	161	2.1988400488	0.05	0	114.6058805564	1	0	0	0	0	1	1
444	172	183	0.1441030938	0.05	993.055057334	2741.8030778395	1	0	0	0	0	1	1
445	1	161	7.6263150183	0.05	0	99.1304448065	1	0	0	0	0	1	1
446	172	183	0.499797877	0.05	858.9610679045	2371.5725350086	1	0	0	0	0	1	1
447	1	161	2.210976801	0.05	0	113.9767725689	1	0	0	0	0	1	1
448	172	183	0.1448984875	0.05	987.6038635071	2726.752452094	1	0	0	0	0	1	1
449	1	161	2.4704297924	0.05	0	102.0065418464	1	0	0	0	0	1	1
450	172	183	0.1619019884	0.05	883.8823258448	2440.3795776996	1	0	0	0	0	1	1
451	1	161	25.0075604396	0.05	0	90.6925729713	1	0	0	0	0	1	1
452	172	183	1.638894484	0.05	785.8472690457	2169.7069513603	1	0	0	0	0	1	1
453	1	161	7.4134432234	0.05	0	101.9769056313	1	0	0	0	0	1	1
454	172	183	0.4858471195	0.05	883.6255293077	2439.670568133	1	0	0	0	0	1	1
455	1	161	7.0762124542	0.05	0	106.8368148769	1	0	0	0	0	1	1
456	172	183	0.4637463773	0.05	925.7364352321	2555.9378492081	1	0	0	0	0	1	1
457	1	161	8.8424688645	0.05	0	85.4964842498	1	0	0	0	0	1	1
458	172	183	0.579499687	0.05	740.8233823282	2045.39699466	1	0	0	0	0	1	1
459	1	161	5.0087228327	0.05	0	100.6244539441	1	0	0	0	0	1	1
460	172	183	0.3282514599	0.05	871.9065932351	2407.3148444946	1	0	0	0	0	1	1
461	1	161	8.1624688645	0.05	0	92.6190362932	1	0	0	0	0	1	1
462	172	183	0.5349352341	0.05	802.5399914017	2215.7951890621	1	0	0	0	0	1	1
463	1	161	7.8466739927	0.05	0	96.3465540566	1	0	0	0	0	1	1
464	172	183	0.514239314	0.05	834.8387735267	2304.9714130657	1	0	0	0	0	1	1
465	1	161	5.4244151404	0.05	0	92.9132426176	1	0	0	0	0	1	1
466	172	183	0.3554942544	0.05	805.0892766302	2222.833709267	1	0	0	0	0	1	1
467	1	161	8.6236483516	0.05	0	87.6659122882	1	0	0	0	0	1	1
468	172	183	0.5651590746	0.05	759.6213835709	2097.2978608644	1	0	0	0	0	1	1
469	1	161	8.6204175824	0.05	0	87.6987678117	1	0	0	0	0	1	1
470	172	183	0.564947343	0.05	759.9060752775	2098.0838883778	1	0	0	0	0	1	1
471	1	161	7.8462637363	0.05	0	96.3515917144	1	0	0	0	0	1	1
472	172	183	0.5142124274	0.05	834.8824246159	2305.0919327588	1	0	0	0	0	1	1
473	1	161	8.8793919414	0.05	0	85.1409651686	1	0	0	0	0	1	1
474	172	183	0.5819194763	0.05	737.7428246827	2036.8916430469	1	0	0	0	0	1	1
475	1	161	8.4987765568	0.05	0	88.9539800169	1	0	0	0	0	1	1
476	172	183	0.5569754816	0.05	770.7824353947	2128.1132784151	1	0	0	0	0	1	1
477	1	161	8.4743150183	0.05	0	89.2107501746	1	0	0	0	0	1	1
478	172	183	0.5553723712	0.05	773.0073378379	2134.2561849153	1	0	0	0	0	1	1
479	1	161	5.7250647131	0.05	0	88.0339393981	1	0	0	0	0	1	1
480	172	183	0.3751976128	0.05	762.8103227502	2106.1024514984	1	0	0	0	0	1	1
481	1	161	5.5740903541	0.05	0	90.4183405693	1	0	0	0	0	1	1
482	172	183	0.3653033632	0.05	783.471057001	2163.1462823929	1	0	0	0	0	1	1
483	1	161	5.5202100122	0.05	0	91.3008742213	1	0	0	0	0	1	1
484	172	183	0.3617722633	0.05	791.1181733809	2184.2598018016	1	0	0	0	0	1	1
485	1	161	4.6948922189	0.05	0	107.3507072158	1	0	0	0	0	1	1
486	172	183	0.3076842693	0.05	930.1892903878	2568.2320839344	1	0	0	0	0	1	1
487	165	24	2.83	0.05	0	3600	1	0	0	0	0	1	1
488	165	27	2.76	0.05	0	3600	1	0	0	0	0	1	1
489	2	161	165.46	0.05	0	3600	1	0	0	0	0	1	1
490	2	3	3.2	0.05	0	3600	1	0	0	0	0	1	1
491	2	4	3.2	0.05	0	3600	1	0	0	0	0	1	1
492	2	5	3.2	0.05	0	3600	1	0	0	0	0	1	1
493	2	6	2.2	0.05	0	3600	1	0	0	0	0	1	1
494	2	7	3.2	0.05	0	3600	1	0	0	0	0	1	1
495	2	8	3.7	0.05	0	3600	1	0	0	0	0	1	1
496	2	9	1.6	0.05	0	3600	1	0	0	0	0	1	1
497	2	10	1.6	0.05	0	3600	1	0	0	0	0	1	1
498	2	11	1.6	0.05	0	3600	1	0	0	0	0	1	1
499	2	12	0.9	0.05	0	3600	1	0	0	0	0	1	1
500	2	13	3	0.05	0	3600	1	0	0	0	0	1	1
501	2	14	4.3	0.05	0	3600	1	0	0	0	0	1	1
502	2	15	1.7	0.05	0	3600	1	0	0	0	0	1	1
503	2	16	1.7	0.05	0	3600	1	0	0	0	0	1	1
504	2	17	2.2	0.05	0	3600	1	0	0	0	0	1	1
505	2	18	0.9	0.05	0	3600	1	0	0	0	0	1	1
506	2	19	0.9	0.05	0	3600	1	0	0	0	0	1	1
507	2	20	0.7	0.05	0	3600	1	0	0	0	0	1	1
508	2	21	0.9	0.05	0	3600	1	0	0	0	0	1	1
509	2	22	0.7	0.05	0	3600	1	0	0	0	0	1	1
510	2	23	0.3	0.05	0	3600	1	0	0	0	0	1	1
511	2	24	0.3	0.05	0	3600	1	0	0	0	0	1	1
512	2	161	10.1635016835	0.05	0	425.0503551362	1	0	0	0	0	1	1
513	167	25	4.5001123845	0.05	2640.0239747531	3600	1	0	0	0	0	1	1
514	2	161	4.2219718553	0.05	0	426.3410704025	1	0	0	0	0	1	1
515	167	26	1.8908371741	0.05	2648.0407172551	3600	1	0	0	0	0	1	1
516	2	27	0.2	0.05	0	3600	1	0	0	0	0	1	1
517	2	28	1	0.05	0	3600	1	0	0	0	0	1	1
518	2	29	2.2	0.05	0	3600	1	0	0	0	0	1	1
519	2	30	0.21	0.05	0	3600	1	0	0	0	0	1	1
520	2	31	1.8	0.05	0	3600	1	0	0	0	0	1	1
521	2	32	0.14	0.05	0	3600	1	0	0	0	0	1	1
522	2	33	0.8	0.05	0	3600	1	0	0	0	0	1	1
523	2	34	0.14	0.05	0	3600	1	0	0	0	0	1	1
524	2	161	9.6854086161	0.05	0	364.259283201	1	0	0	0	0	1	1
525	168	35	3.7240689669	0.05	2652.6491234813	3600	1	0	0	0	0	1	1
526	2	161	5.2071570405	0.05	0	345.678070779	1	0	0	0	0	1	1
527	167	36	1.2388468964	0.05	2147.0359532119	3600	1	0	0	0	0	1	1
528	2	161	8.391622205	0.05	0	343.1994350627	1	0	0	0	0	1	1
529	167	37	1.9613731204	0.05	2131.6409355705	3600	1	0	0	0	0	1	1
530	2	161	7.5441519468	0.05	0	367.4369259184	1	0	0	0	0	1	1
531	168	38	2.9993173752	0.05	2675.7897037157	3600	1	0	0	0	0	1	1
532	2	161	2.1294483294	0.05	0	338.1157410786	1	0	0	0	0	1	1
533	172	39	0.5777739258	0.05	2353.8378457272	3600	1	0	0	0	0	1	1
534	2	161	3.1316083916	0.05	0	344.8707069805	1	0	0	0	0	1	1
535	172	41	0.9006480479	0.05	2400.8634421568	3600	1	0	0	0	0	1	1
536	2	161	8.5640524907	0.05	0	294.2532174728	1	0	0	0	0	1	1
537	172	43	1.6242168517	0.05	2048.4830351435	3600	1	0	0	0	0	1	1
538	2	44	0.63	0.05	0	3600	1	0	0	0	0	1	1
539	2	45	0.1	0.05	0	3600	1	0	0	0	0	1	1
540	2	46	1.5	0.05	0	3600	1	0	0	0	0	1	1
541	2	47	0.14	0.05	0	3600	1	0	0	0	0	1	1
542	2	161	7.8397220064	0.05	0	321.4399691655	1	0	0	0	0	1	1
543	172	48	1.8498769567	0.05	2237.7472345346	3600	1	0	0	0	0	1	1
544	2	161	15.6691133558	0.05	0	298.6767594143	1	0	0	0	0	1	1
545	172	49	3.0774857906	0.05	2079.2781125951	3600	1	0	0	0	0	1	1
546	2	161	9.3416151256	0.05	0	323.712758376	1	0	0	0	0	1	1
547	172	50	2.2459385274	0.05	2253.5695598777	3600	1	0	0	0	0	1	1
548	2	51	0.3	0.05	0	3600	1	0	0	0	0	1	1
549	2	161	10.4052663386	0.05	0	345.9786499309	1	0	0	0	0	1	1
550	173	52	5.1362954503	0.05	2899.1057397602	3600	1	0	0	0	0	1	1
551	2	53	0.3	0.05	0	3600	1	0	0	0	0	1	1
552	2	54	0.3	0.05	0	3600	1	0	0	0	0	1	1
553	2	161	10.3015229215	0.05	0	314.516603485	1	0	0	0	0	1	1
554	172	55	2.2971380718	0.05	2189.5493005764	3600	1	0	0	0	0	1	1
555	2	56	0.07	0.05	0	3600	1	0	0	0	0	1	1
556	2	161	2.3264024864	0.05	0	309.4907283707	1	0	0	0	0	1	1
557	172	57	0.4981185648	0.05	2154.5610003741	3600	1	0	0	0	0	1	1
558	2	161	7.3028317362	0.05	0	345.0716230418	1	0	0	0	0	1	1
559	173	58	3.5568371037	0.05	2891.5053665561	3600	1	0	0	0	0	1	1
560	2	161	1.5410829664	0.05	0	327.0427426578	1	0	0	0	0	1	1
561	172	59	0.3808808945	0.05	2276.7516897695	3600	1	0	0	0	0	1	1
562	2	161	10.291950272	0.05	0	314.8091386363	1	0	0	0	0	1	1
563	172	60	2.300459661	0.05	2191.5858230646	3600	1	0	0	0	0	1	1
564	2	61	0.2	0.05	0	3600	1	0	0	0	0	1	1
565	2	161	7.0918587585	0.05	0	355.3370259906	1	0	0	0	0	1	1
566	172	62	2.2374664292	0.05	2473.7261184491	3600	1	0	0	0	0	1	1
567	2	161	2.2247526548	0.05	0	339.8130566942	1	0	0	0	0	1	1
568	172	63	0.612470053	0.05	2365.6539348551	3600	1	0	0	0	0	1	1
569	2	161	6.094371061	0.05	0	295.3545135293	1	0	0	0	0	1	1
570	172	64	1.1659162681	0.05	2056.1498545851	3600	1	0	0	0	0	1	1
571	2	161	11.0509108176	0.05	0	228.0355023761	1	0	0	0	0	1	1
572	172	65	1.2521736493	0.05	1587.4995761808	3600	1	0	0	0	0	1	1
573	2	161	7.5348597082	0.05	0	334.4455102807	1	0	0	0	0	1	1
574	172	66	1.9815792461	0.05	2328.2870443149	3600	1	0	0	0	0	1	1
575	2	161	6.4574255374	0.05	0	334.498630682	1	0	0	0	0	1	1
576	172	67	1.6989905506	0.05	2328.6568490766	3600	1	0	0	0	0	1	1
577	2	161	11.041338168	0.05	0	228.2332052198	1	0	0	0	0	1	1
578	172	68	1.2530305881	0.05	1588.8759109066	3600	1	0	0	0	0	1	1
579	2	69	0.35	0.05	0	3600	1	0	0	0	0	1	1
580	2	70	0.21	0.05	0	3600	1	0	0	0	0	1	1
581	2	161	7.7538340672	0.05	0	325.0005066101	1	0	0	0	0	1	1
582	172	71	1.8841605968	0.05	2262.5343910313	3600	1	0	0	0	0	1	1
583	2	161	9.5794405594	0.05	0	338.2243440936	1	0	0	0	0	1	1
584	172	72	2.6015610493	0.05	2354.5939001066	3600	1	0	0	0	0	1	1
585	2	161	4.8258862126	0.05	0	298.3907901215	1	0	0	0	0	1	1
586	173	73	1.3095032165	0.05	2500.3463436416	3600	1	0	0	0	0	1	1
587	2	161	7.8615263749	0.05	0	320.5484380309	1	0	0	0	0	1	1
588	172	74	1.841487021	0.05	2231.5407215853	3600	1	0	0	0	0	1	1
589	2	161	13.2241785375	0.05	0	299.4514924891	1	0	0	0	0	1	1
590	173	75	3.6304776306	0.05	2509.2344305877	3600	1	0	0	0	0	1	1
591	2	161	6.4485159285	0.05	0	334.9607915906	1	0	0	0	0	1	1
592	172	76	1.7033011037	0.05	2331.8742439067	3600	1	0	0	0	0	1	1
593	2	161	10.2665112665	0.05	0	210.3927949746	1	0	0	0	0	1	1
594	172	77	1.0115568092	0.05	1464.677514569	3600	1	0	0	0	0	1	1
595	2	161	10.176026936	0.05	0	212.2635890784	1	0	0	0	0	1	1
596	172	78	1.017764369	0.05	1477.7012973395	3600	1	0	0	0	0	1	1
597	2	161	5.2078805145	0.05	0	276.5040395949	1	0	0	0	0	1	1
598	173	81	1.1223237243	0.05	2316.9477319385	3600	1	0	0	0	0	1	1
599	2	161	10.193986014	0.05	0	317.8344560758	1	0	0	0	0	1	1
600	176	82	5.2588023088	0.05	2983.8901312991	3600	1	0	0	0	0	1	1
601	2	161	3.9018078218	0.05	0	276.7947703533	1	0	0	0	0	1	1
602	173	83	0.8433440692	0.05	2319.3838915411	3600	1	0	0	0	0	1	1
603	2	161	8.9426366226	0.05	0	322.0526698703	1	0	0	0	0	1	1
604	172	84	2.1207855599	0.05	2242.0126322423	3600	1	0	0	0	0	1	1
605	2	161	11.0435914703	0.05	0	260.784728207	1	0	0	0	0	1	1
606	172	85	1.6138863095	0.05	1815.4876814758	3600	1	0	0	0	0	1	1
607	2	161	10.2293706294	0.05	0	316.7350287121	1	0	0	0	0	1	1
608	176	86	5.172153689	0.05	2973.5684987695	3600	1	0	0	0	0	1	1
609	2	161	6.5057769144	0.05	0	271.1436348338	1	0	0	0	0	1	1
610	172	87	1.0301347058	0.05	1887.6025921297	3600	1	0	0	0	0	1	1
611	2	161	12.172288699	0.05	0	207.0276233439	1	0	0	0	0	1	1
612	172	88	1.1673424408	0.05	1441.2504232521	3600	1	0	0	0	0	1	1
613	2	161	3.6898471898	0.05	0	292.6950479065	1	0	0	0	0	1	1
614	176	90	1.2674220678	0.05	2747.8766012705	3600	1	0	0	0	0	1	1
615	2	161	10.9807407407	0.05	0	262.2773880194	1	0	0	0	0	1	1
616	172	91	1.6233391363	0.05	1825.8790319233	3600	1	0	0	0	0	1	1
617	2	161	6.1764050764	0.05	0	291.4316625502	1	0	0	0	0	1	1
618	172	92	1.1456506422	0.05	2028.8404040743	3600	1	0	0	0	0	1	1
619	2	161	6.1251230251	0.05	0	293.8716483925	1	0	0	0	0	1	1
620	172	93	1.1581719939	0.05	2045.8266910792	3600	1	0	0	0	0	1	1
621	2	161	8.2174814815	0.05	0	214.6643109541	1	0	0	0	0	1	1
622	172	94	0.8377716244	0.05	1494.4142430008	3600	1	0	0	0	0	1	1
623	2	161	7.1257236591	0.05	0	252.6059227279	1	0	0	0	0	1	1
624	172	95	0.9774904774	0.05	1758.549835849	3600	1	0	0	0	0	1	1
625	2	161	5.8267707601	0.05	0	247.1351730292	1	0	0	0	0	1	1
626	172	96	0.7661467347	0.05	1720.464481869	3600	1	0	0	0	0	1	1
627	2	161	6.8834438401	0.05	0	183.0479087601	1	0	0	0	0	1	1
628	172	97	0.5417752677	0.05	1274.3124406049	3600	1	0	0	0	0	1	1
629	2	161	121.608679962	0.05	0	227.9442553661	1	0	0	0	0	1	1
630	172	98	13.7695638998	0.05	1586.8643479459	3600	1	0	0	0	0	1	1
631	2	161	10.0026383493	0.05	0	201.5468249075	1	0	0	0	0	1	1
632	172	100	0.917654657	0.05	1403.0951136435	3600	1	0	0	0	0	1	1
633	2	161	3.4336679617	0.05	0	220.1727157197	1	0	0	0	0	1	1
634	178	101	0.748453875	0.05	2589.9177153395	3600	1	0	0	0	0	1	1
635	2	161	6.910959411	0.05	0	260.4558778258	1	0	0	0	0	1	1
636	172	102	1.0073865757	0.05	1813.1983456694	3600	1	0	0	0	0	1	1
637	2	161	6.9195064195	0.05	0	260.1341614375	1	0	0	0	0	1	1
638	172	103	1.0061254449	0.05	1810.9586741064	3600	1	0	0	0	0	1	1
639	2	161	6.0600189934	0.05	0	237.6230176142	1	0	0	0	0	1	1
640	172	104	0.7400723696	0.05	1654.2443427569	3600	1	0	0	0	0	1	1
641	2	161	11.100302167	0.05	0	181.6166776071	1	0	0	0	0	1	1
642	172	105	0.8631425544	0.05	1264.3487339665	3600	1	0	0	0	0	1	1
643	2	161	18.2005698006	0.05	0	237.3552063114	1	0	0	0	0	1	1
644	172	106	2.218091755	0.05	1652.3799386388	3600	1	0	0	0	0	1	1
645	2	161	6.4271090391	0.05	0	235.2535161298	1	0	0	0	0	1	1
646	172	107	0.7705435244	0.05	1637.7487420143	3600	1	0	0	0	0	1	1
647	2	161	6.3896161616	0.05	0	236.63393258	1	0	0	0	0	1	1
648	172	108	0.7743357658	0.05	1647.3586953191	3600	1	0	0	0	0	1	1
649	2	161	13.4743537944	0.05	0	213.7393780774	1	0	0	0	0	1	1
650	172	109	0.5113576316	0.05	1487.9751993677	3600	1	0	0	0	0	1	1
651	172	110	0.8522627194	0.05	1487.9751993677	3600	1	0	0	0	0	1	1
652	2	161	7.2357876691	0.05	0	248.7635185429	1	0	0	0	0	1	1
653	179	111	5.4291609061	0.05	3268.4570542041	3600	1	0	0	0	0	1	1
654	2	161	4.846669084	0.05	0	207.9778880153	1	0	0	0	0	1	1
655	172	112	0.4683722828	0.05	1447.8658175548	3600	1	0	0	0	0	1	1
656	2	161	6.3774908055	0.05	0	237.0838384743	1	0	0	0	0	1	1
657	172	113	0.775579813	0.05	1650.490775232	3600	1	0	0	0	0	1	1
658	2	161	5.828288255	0.05	0	247.0708271465	1	0	0	0	0	1	1
659	179	114	4.0702928323	0.05	3246.2171005019	3600	1	0	0	0	0	1	1
660	2	161	23.4020782181	0.05	0	172.2923905487	1	0	0	0	0	1	1
661	172	115	1.6796056184	0.05	1199.4364654855	3600	1	0	0	0	0	1	1
662	2	161	4.3541942502	0.05	0	231.5009257924	1	0	0	0	0	1	1
663	172	116	0.5069465211	0.05	1611.6245836789	3600	1	0	0	0	0	1	1
664	2	161	4.0507101787	0.05	0	186.6339398887	1	0	0	0	0	1	1
665	172	117	0.3285923706	0.05	1299.2770747846	3600	1	0	0	0	0	1	1
666	2	161	3.1230330164	0.05	0	230.5451131086	1	0	0	0	0	1	1
667	179	118	1.2611419567	0.05	3029.0888538063	3600	1	0	0	0	0	1	1
668	2	161	6.16333099	0.05	0	233.6398941314	1	0	0	0	0	1	1
669	179	119	2.7157032105	0.05	3069.7505992447	3600	1	0	0	0	0	1	1
670	2	161	14.449382716	0.05	0	199.3164730007	1	0	0	0	0	1	1
671	172	120	1.3017350536	0.05	1387.5682212524	3600	1	0	0	0	0	1	1
672	2	161	1.9748520615	0.05	0	182.2921357072	1	0	0	0	0	1	1
673	172	121	0.1544435352	0.05	1269.0510256554	3600	1	0	0	0	0	1	1
674	2	161	7.6822802383	0.05	0	196.8165639761	1	0	0	0	0	1	1
675	172	122	0.6780770078	0.05	1370.1647710194	3600	1	0	0	0	0	1	1
676	2	161	14.5191263058	0.05	0	198.3590430542	1	0	0	0	0	1	1
677	172	123	1.2978251643	0.05	1380.9029449317	3600	1	0	0	0	0	1	1
678	2	161	3.6161243201	0.05	0	209.0636087351	1	0	0	0	0	1	1
679	172	124	0.3525172682	0.05	1455.4242072114	3600	1	0	0	0	0	1	1
680	2	161	4.7736358456	0.05	0	211.1598020032	1	0	0	0	0	1	1
681	172	125	0.473243244	0.05	1470.0171363389	3600	1	0	0	0	0	1	1
682	2	161	5.3908956229	0.05	0	186.9819173866	1	0	0	0	0	1	1
683	172	126	0.4385849584	0.05	1301.6995665661	3600	1	0	0	0	0	1	1
684	2	161	1.3045713546	0.05	0	193.1668966339	1	0	0	0	0	1	1
685	172	128	0.111739628	0.05	1344.7571248474	3600	1	0	0	0	0	1	1
686	2	161	1.2492627126	0.05	0	201.7189798904	1	0	0	0	0	1	1
687	172	131	0.1147694424	0.05	1404.2935935277	3600	1	0	0	0	0	1	1
688	2	161	1.291049987	0.05	0	195.189963617	1	0	0	0	0	1	1
689	172	132	0.1124418202	0.05	1358.8409755847	3600	1	0	0	0	0	1	1
690	2	161	1.3590955711	0.05	0	185.4174241749	1	0	0	0	0	1	1
691	172	133	0.1091290872	0.05	1290.808138325	3600	1	0	0	0	0	1	1
692	2	161	1.3298856946	0.05	0	189.4899697262	1	0	0	0	0	1	1
693	172	135	0.1104855964	0.05	1319.1597075733	3600	1	0	0	0	0	1	1
694	2	161	1.3598135198	0.05	0	185.3195282501	1	0	0	0	0	1	1
695	172	136	0.1090968892	0.05	1290.126622783	3600	1	0	0	0	0	1	1
696	2	161	1.9468455002	0.05	0	184.914519394	1	0	0	0	0	1	1
697	172	138	0.1556626909	0.05	1287.3070995915	3600	1	0	0	0	0	1	1
698	2	161	1.4293747734	0.05	0	176.3008587349	1	0	0	0	0	1	1
699	172	141	0.1062099952	0.05	1227.341951607	3600	1	0	0	0	0	1	1
700	2	161	1.4320338427	0.05	0	175.9734948196	1	0	0	0	0	1	1
701	172	142	0.1061080762	0.05	1225.0629640312	3600	1	0	0	0	0	1	1
702	2	161	1.413287404	0.05	0	178.3076812932	1	0	0	0	0	1	1
703	172	143	0.1068390887	0.05	1241.3127146137	3600	1	0	0	0	0	1	1
704	2	161	1.3703434343	0.05	0	183.8955065456	1	0	0	0	0	1	1
705	172	146	0.108630668	0.05	1280.2131056819	3600	1	0	0	0	0	1	1
706	2	161	1.5754037814	0.05	0	159.9589914501	1	0	0	0	0	1	1
707	172	148	0.1013503674	0.05	1113.5758620361	3600	1	0	0	0	0	1	1
708	2	161	9.3116249676	0.05	0	162.3776736345	1	0	0	0	0	1	1
709	172	149	0.6122483293	0.05	1130.4138407836	3600	1	0	0	0	0	1	1
710	2	161	3.4312354312	0.05	0	209.8369565217	1	0	0	0	0	1	1
711	182	150	1.0624862992	0.05	2922.3442028986	3600	1	0	0	0	0	1	1
712	2	161	3.922707416	0.05	0	183.5466996737	1	0	0	0	0	1	1
713	182	151	0.6897917419	0.05	2556.2066980187	3600	1	0	0	0	0	1	1
714	2	161	11.7056914444	0.05	0	172.2239142884	1	0	0	0	0	1	1
715	172	152	0.4198180367	0.05	1198.9597588631	3600	1	0	0	0	0	1	1
716	2	161	3.920656134	0.05	0	183.6427310618	1	0	0	0	0	1	1
717	182	154	0.6906767004	0.05	2557.544101948	3600	1	0	0	0	0	1	1
718	2	161	3.4336285936	0.05	0	209.6907048526	1	0	0	0	0	1	1
719	182	155	1.0593023875	0.05	2920.3073942993	3600	1	0	0	0	0	1	1
720	172	156	0.4198180367	0.05	1198.9597588631	3600	1	0	0	0	0	1	1
721	2	161	3.0782681516	0.05	0	163.7284262379	1	0	0	0	0	1	1
722	172	157	0.2048628327	0.05	1139.8172852608	3600	1	0	0	0	0	1	1
723	2	161	4.2729448329	0.05	0	168.5020584513	1	0	0	0	0	1	1
724	182	158	0.5744759977	0.05	2346.6839295326	3600	1	0	0	0	0	1	1
725	2	161	4.3115773116	0.05	0	166.992250856	1	0	0	0	0	1	1
726	182	159	0.5649971264	0.05	2325.6572355379	3600	1	0	0	0	0	1	1
