LA	subnetwork	OD	with	preload									
426	9	116	7.6	0.05	0	3600	1	0	0	0	0	1	1
427	9	117	9.2	0.05	0	3600	1	0	0	0	0	1	1
428	9	143	65.3	0.05	0	3600	1	0	0	0	0	1	1
429	9	118	7.4	0.05	0	3600	1	0	0	0	0	1	1
430	9	119	7.6	0.05	0	3600	1	0	0	0	0	1	1
431	9	120	9.9	0.05	0	3600	1	0	0	0	0	1	1
432	9	121	8.8	0.05	0	3600	1	0	0	0	0	1	1
433	9	122	7.7	0.05	0	3600	1	0	0	0	0	1	1
434	9	123	8.1	0.05	0	3600	1	0	0	0	0	1	1
435	9	124	7.3	0.05	0	3600	1	0	0	0	0	1	1
436	9	126	7.7	0.05	0	3600	1	0	0	0	0	1	1
437	9	127	7.3	0.05	0	3600	1	0	0	0	0	1	1
438	9	128	7.7	0.05	0	3600	1	0	0	0	0	1	1
439	9	130	9.2	0.05	0	3600	1	0	0	0	0	1	1
440	9	140	15.9	0.05	0	3600	1	0	0	0	0	1	1
441	8	132	197.1	0.05	0	3600	1	0	0	0	0	1	1
442	8	1	15.2	0.05	0	3600	1	0	0	0	0	1	1
443	8	131	12.9	0.05	0	3600	1	0	0	0	0	1	1
444	8	2	12	0.05	0	3600	1	0	0	0	0	1	1
445	8	3	2.8	0.05	0	3600	1	0	0	0	0	1	1
446	8	4	12	0.05	0	3600	1	0	0	0	0	1	1
447	8	5	16.7	0.05	0	3600	1	0	0	0	0	1	1
448	8	6	11.8	0.05	0	3600	1	0	0	0	0	1	1
449	8	7	2.8	0.05	0	3600	1	0	0	0	0	1	1
450	8	9	8.7	0.05	0	3600	1	0	0	0	0	1	1
451	8	11	10.9	0.05	0	3600	1	0	0	0	0	1	1
452	8	12	142.1	0.05	0	3600	1	0	0	0	0	1	1
453	8	14	6.6	0.05	0	3600	1	0	0	0	0	1	1
454	8	15	5.2	0.05	0	3600	1	0	0	0	0	1	1
455	8	16	8.7	0.05	0	3600	1	0	0	0	0	1	1
456	8	17	8.7	0.05	0	3600	1	0	0	0	0	1	1
457	8	19	15.8	0.05	0	3600	1	0	0	0	0	1	1
458	8	20	15.8	0.05	0	3600	1	0	0	0	0	1	1
459	8	21	19.8	0.05	0	3600	1	0	0	0	0	1	1
460	8	22	24.6	0.05	0	3600	1	0	0	0	0	1	1
461	8	23	15.7	0.05	0	3600	1	0	0	0	0	1	1
462	8	24	2.4	0.05	0	3600	1	0	0	0	0	1	1
463	8	25	4.9	0.05	0	3600	1	0	0	0	0	1	1
464	8	26	1.5	0.05	0	3600	1	0	0	0	0	1	1
465	8	27	4.3	0.05	0	3600	1	0	0	0	0	1	1
466	8	28	1.5	0.05	0	3600	1	0	0	0	0	1	1
467	8	29	2.5	0.05	0	3600	1	0	0	0	0	1	1
468	8	30	0.2	0.05	0	3600	1	0	0	0	0	1	1
469	8	31	1	0.05	0	3600	1	0	0	0	0	1	1
470	8	32	2.5	0.05	0	3600	1	0	0	0	0	1	1
471	8	34	4	0.05	0	3600	1	0	0	0	0	1	1
472	8	38	1.1	0.05	0	3600	1	0	0	0	0	1	1
473	8	40	1.9	0.05	0	3600	1	0	0	0	0	1	1
474	8	41	1.6	0.05	0	3600	1	0	0	0	0	1	1
475	8	42	1	0.05	0	3600	1	0	0	0	0	1	1
476	8	45	1.2	0.05	0	3600	1	0	0	0	0	1	1
477	8	50	1.4	0.05	0	3600	1	0	0	0	0	1	1
478	8	51	1.6	0.05	0	3600	1	0	0	0	0	1	1
479	8	52	2.1	0.05	0	3600	1	0	0	0	0	1	1
480	8	57	1	0.05	0	3600	1	0	0	0	0	1	1
481	8	58	0.6	0.05	0	3600	1	0	0	0	0	1	1
482	8	63	2.5	0.05	0	3600	1	0	0	0	0	1	1
483	8	65	0.8	0.05	0	3600	1	0	0	0	0	1	1
484	8	73	2.1	0.05	0	3600	1	0	0	0	0	1	1
485	8	74	0.6	0.05	0	3600	1	0	0	0	0	1	1
486	8	77	0.6	0.05	0	3600	1	0	0	0	0	1	1
487	8	78	1.3	0.05	0	3600	1	0	0	0	0	1	1
488	8	79	0.3	0.05	0	3600	1	0	0	0	0	1	1
489	8	86	0.1	0.05	0	3600	1	0	0	0	0	1	1
490	8	87	1	0.05	0	3600	1	0	0	0	0	1	1
491	8	94	0.1	0.05	0	3600	1	0	0	0	0	1	1
492	8	95	0.2	0.05	0	3600	1	0	0	0	0	1	1
493	8	126	0.3	0.05	0	3600	1	0	0	0	0	1	1
494	10	132	123.9	0.05	0	3600	1	0	0	0	0	1	1
495	10	1	42.4	0.05	0	3600	1	0	0	0	0	1	1
496	10	131	36.6	0.05	0	3600	1	0	0	0	0	1	1
497	10	2	37.1	0.05	0	3600	1	0	0	0	0	1	1
498	10	3	1.2	0.05	0	3600	1	0	0	0	0	1	1
499	10	4	37.1	0.05	0	3600	1	0	0	0	0	1	1
500	10	5	1.7	0.05	0	3600	1	0	0	0	0	1	1
501	10	6	1.1	0.05	0	3600	1	0	0	0	0	1	1
502	10	7	1.2	0.05	0	3600	1	0	0	0	0	1	1
503	10	8	1.2	0.05	0	3600	1	0	0	0	0	1	1
504	10	11	1.2	0.05	0	3600	1	0	0	0	0	1	1
505	10	12	31.5	0.05	0	3600	1	0	0	0	0	1	1
506	10	14	1	0.05	0	3600	1	0	0	0	0	1	1
507	10	15	0.6	0.05	0	3600	1	0	0	0	0	1	1
508	10	18	1.2	0.05	0	3600	1	0	0	0	0	1	1
509	10	19	9.3	0.05	0	3600	1	0	0	0	0	1	1
510	10	20	6.2	0.05	0	3600	1	0	0	0	0	1	1
511	10	21	30.9	0.05	0	3600	1	0	0	0	0	1	1
512	10	22	24.6	0.05	0	3600	1	0	0	0	0	1	1
513	10	134	19.7	0.05	0	3600	1	0	0	0	0	1	1
514	10	23	1.4	0.05	0	3600	1	0	0	0	0	1	1
515	10	24	17.6	0.05	0	3600	1	0	0	0	0	1	1
516	10	25	19.5	0.05	0	3600	1	0	0	0	0	1	1
517	10	26	17.9	0.05	0	3600	1	0	0	0	0	1	1
518	10	27	0.9	0.05	0	3600	1	0	0	0	0	1	1
519	10	28	17.9	0.05	0	3600	1	0	0	0	0	1	1
520	10	29	0.4	0.05	0	3600	1	0	0	0	0	1	1
521	10	30	105.6	0.05	0	3600	1	0	0	0	0	1	1
522	10	31	96.5	0.05	0	3600	1	0	0	0	0	1	1
523	10	32	98.1	0.05	0	3600	1	0	0	0	0	1	1
524	10	33	122.4	0.05	0	3600	1	0	0	0	0	1	1
525	10	34	1.6	0.05	0	3600	1	0	0	0	0	1	1
526	10	35	137.5	0.05	0	3600	1	0	0	0	0	1	1
527	10	36	98.9	0.05	0	3600	1	0	0	0	0	1	1
528	10	37	19	0.05	0	3600	1	0	0	0	0	1	1
529	10	38	98.1	0.05	0	3600	1	0	0	0	0	1	1
530	10	39	97.1	0.05	0	3600	1	0	0	0	0	1	1
531	10	40	98.5	0.05	0	3600	1	0	0	0	0	1	1
532	10	41	1.1	0.05	0	3600	1	0	0	0	0	1	1
533	10	42	95.5	0.05	0	3600	1	0	0	0	0	1	1
534	10	43	101.4	0.05	0	3600	1	0	0	0	0	1	1
535	10	44	98.9	0.05	0	3600	1	0	0	0	0	1	1
536	10	45	1.1	0.05	0	3600	1	0	0	0	0	1	1
537	10	46	103	0.05	0	3600	1	0	0	0	0	1	1
538	10	47	56.1	0.05	0	3600	1	0	0	0	0	1	1
539	10	48	53.3	0.05	0	3600	1	0	0	0	0	1	1
540	10	49	51.3	0.05	0	3600	1	0	0	0	0	1	1
541	10	50	51.4	0.05	0	3600	1	0	0	0	0	1	1
542	10	135	97.9	0.05	0	3600	1	0	0	0	0	1	1
543	10	51	50	0.05	0	3600	1	0	0	0	0	1	1
544	10	52	53.3	0.05	0	3600	1	0	0	0	0	1	1
545	10	53	53.3	0.05	0	3600	1	0	0	0	0	1	1
546	10	54	54.5	0.05	0	3600	1	0	0	0	0	1	1
547	10	56	51.7	0.05	0	3600	1	0	0	0	0	1	1
548	10	57	24.4	0.05	0	3600	1	0	0	0	0	1	1
549	10	58	21.1	0.05	0	3600	1	0	0	0	0	1	1
550	10	59	55	0.05	0	3600	1	0	0	0	0	1	1
551	10	60	28.1	0.05	0	3600	1	0	0	0	0	1	1
552	10	61	27.2	0.05	0	3600	1	0	0	0	0	1	1
553	10	62	25.8	0.05	0	3600	1	0	0	0	0	1	1
554	10	63	24.8	0.05	0	3600	1	0	0	0	0	1	1
555	10	64	26.2	0.05	0	3600	1	0	0	0	0	1	1
556	10	65	21.4	0.05	0	3600	1	0	0	0	0	1	1
557	10	66	29.2	0.05	0	3600	1	0	0	0	0	1	1
558	10	67	23.8	0.05	0	3600	1	0	0	0	0	1	1
559	10	68	27.2	0.05	0	3600	1	0	0	0	0	1	1
560	10	69	55.9	0.05	0	3600	1	0	0	0	0	1	1
561	10	70	55.9	0.05	0	3600	1	0	0	0	0	1	1
562	10	71	60.8	0.05	0	3600	1	0	0	0	0	1	1
563	10	137	27.7	0.05	0	3600	1	0	0	0	0	1	1
564	10	72	25	0.05	0	3600	1	0	0	0	0	1	1
565	10	73	25	0.05	0	3600	1	0	0	0	0	1	1
566	10	74	21.4	0.05	0	3600	1	0	0	0	0	1	1
567	10	75	59.9	0.05	0	3600	1	0	0	0	0	1	1
568	10	76	25.3	0.05	0	3600	1	0	0	0	0	1	1
569	10	77	32.2	0.05	0	3600	1	0	0	0	0	1	1
570	10	78	34.2	0.05	0	3600	1	0	0	0	0	1	1
571	10	79	30.9	0.05	0	3600	1	0	0	0	0	1	1
572	10	80	36.6	0.05	0	3600	1	0	0	0	0	1	1
573	10	81	37	0.05	0	3600	1	0	0	0	0	1	1
574	10	82	2.9	0.05	0	3600	1	0	0	0	0	1	1
575	10	83	34.9	0.05	0	3600	1	0	0	0	0	1	1
576	10	85	36	0.05	0	3600	1	0	0	0	0	1	1
577	10	86	13.5	0.05	0	3600	1	0	0	0	0	1	1
578	10	87	16.5	0.05	0	3600	1	0	0	0	0	1	1
579	10	88	3.4	0.05	0	3600	1	0	0	0	0	1	1
580	10	89	3.4	0.05	0	3600	1	0	0	0	0	1	1
581	10	90	22.1	0.05	0	3600	1	0	0	0	0	1	1
582	10	91	30.1	0.05	0	3600	1	0	0	0	0	1	1
583	10	92	4.6	0.05	0	3600	1	0	0	0	0	1	1
584	10	93	30.1	0.05	0	3600	1	0	0	0	0	1	1
585	10	94	13.5	0.05	0	3600	1	0	0	0	0	1	1
586	10	95	37.4	0.05	0	3600	1	0	0	0	0	1	1
587	10	96	29.2	0.05	0	3600	1	0	0	0	0	1	1
588	10	97	29.2	0.05	0	3600	1	0	0	0	0	1	1
589	10	99	19.5	0.05	0	3600	1	0	0	0	0	1	1
590	10	100	29.9	0.05	0	3600	1	0	0	0	0	1	1
591	10	103	18.9	0.05	0	3600	1	0	0	0	0	1	1
592	10	140	209.4	0.05	0	3600	1	0	0	0	0	1	1
593	10	104	32.7	0.05	0	3600	1	0	0	0	0	1	1
594	10	105	20.2	0.05	0	3600	1	0	0	0	0	1	1
595	10	106	28.9	0.05	0	3600	1	0	0	0	0	1	1
596	10	107	18.4	0.05	0	3600	1	0	0	0	0	1	1
597	10	108	31.8	0.05	0	3600	1	0	0	0	0	1	1
598	10	109	20.2	0.05	0	3600	1	0	0	0	0	1	1
599	10	110	19.1	0.05	0	3600	1	0	0	0	0	1	1
600	10	111	19.3	0.05	0	3600	1	0	0	0	0	1	1
601	10	112	19.3	0.05	0	3600	1	0	0	0	0	1	1
602	10	113	18.8	0.05	0	3600	1	0	0	0	0	1	1
603	10	114	18.6	0.05	0	3600	1	0	0	0	0	1	1
604	10	115	28.6	0.05	0	3600	1	0	0	0	0	1	1
605	10	116	24.1	0.05	0	3600	1	0	0	0	0	1	1
606	10	117	27	0.05	0	3600	1	0	0	0	0	1	1
607	10	143	308.6	0.05	0	3600	1	0	0	0	0	1	1
608	10	118	23.7	0.05	0	3600	1	0	0	0	0	1	1
609	10	119	24.1	0.05	0	3600	1	0	0	0	0	1	1
610	10	120	26.1	0.05	0	3600	1	0	0	0	0	1	1
611	10	121	24.2	0.05	0	3600	1	0	0	0	0	1	1
612	10	122	22.5	0.05	0	3600	1	0	0	0	0	1	1
613	10	123	23	0.05	0	3600	1	0	0	0	0	1	1
614	10	124	21.8	0.05	0	3600	1	0	0	0	0	1	1
615	10	126	18.7	0.05	0	3600	1	0	0	0	0	1	1
616	10	127	21.8	0.05	0	3600	1	0	0	0	0	1	1
617	10	128	22.5	0.05	0	3600	1	0	0	0	0	1	1
618	10	130	24.9	0.05	0	3600	1	0	0	0	0	1	1
619	13	132	194.3	0.05	0	3600	1	0	0	0	0	1	1
620	13	1	13.8	0.05	0	3600	1	0	0	0	0	1	1
621	13	131	11.9	0.05	0	3600	1	0	0	0	0	1	1
622	13	2	11.3	0.05	0	3600	1	0	0	0	0	1	1
623	13	3	3	0.05	0	3600	1	0	0	0	0	1	1
624	13	4	11.3	0.05	0	3600	1	0	0	0	0	1	1
625	13	5	12.5	0.05	0	3600	1	0	0	0	0	1	1
626	13	6	17.8	0.05	0	3600	1	0	0	0	0	1	1
627	13	7	3	0.05	0	3600	1	0	0	0	0	1	1
628	13	9	7.6	0.05	0	3600	1	0	0	0	0	1	1
629	13	8	6.2	0.05	0	3600	1	0	0	0	0	1	1
630	13	11	11.4	0.05	0	3600	1	0	0	0	0	1	1
631	13	12	143.9	0.05	0	3600	1	0	0	0	0	1	1
632	13	15	4.8	0.05	0	3600	1	0	0	0	0	1	1
633	13	16	7.6	0.05	0	3600	1	0	0	0	0	1	1
634	13	17	7.6	0.05	0	3600	1	0	0	0	0	1	1
635	13	18	6.2	0.05	0	3600	1	0	0	0	0	1	1
636	13	19	12.8	0.05	0	3600	1	0	0	0	0	1	1
637	13	20	12.8	0.05	0	3600	1	0	0	0	0	1	1
638	13	21	9.3	0.05	0	3600	1	0	0	0	0	1	1
639	13	22	8	0.05	0	3600	1	0	0	0	0	1	1
640	13	23	10.1	0.05	0	3600	1	0	0	0	0	1	1
641	13	24	1.5	0.05	0	3600	1	0	0	0	0	1	1
642	13	25	2.9	0.05	0	3600	1	0	0	0	0	1	1
643	13	26	1	0.05	0	3600	1	0	0	0	0	1	1
644	13	27	3.2	0.05	0	3600	1	0	0	0	0	1	1
645	13	28	1	0.05	0	3600	1	0	0	0	0	1	1
646	13	29	1.5	0.05	0	3600	1	0	0	0	0	1	1
647	13	31	0.7	0.05	0	3600	1	0	0	0	0	1	1
648	13	32	1.5	0.05	0	3600	1	0	0	0	0	1	1
649	13	34	3.1	0.05	0	3600	1	0	0	0	0	1	1
650	13	38	0.9	0.05	0	3600	1	0	0	0	0	1	1
651	13	40	1.3	0.05	0	3600	1	0	0	0	0	1	1
652	13	41	1.4	0.05	0	3600	1	0	0	0	0	1	1
653	13	42	0.7	0.05	0	3600	1	0	0	0	0	1	1
654	13	45	0.9	0.05	0	3600	1	0	0	0	0	1	1
655	13	51	1.4	0.05	0	3600	1	0	0	0	0	1	1
656	13	57	1	0.05	0	3600	1	0	0	0	0	1	1
657	13	58	0.6	0.05	0	3600	1	0	0	0	0	1	1
658	13	63	1	0.05	0	3600	1	0	0	0	0	1	1
659	13	65	0.2	0.05	0	3600	1	0	0	0	0	1	1
660	13	73	0.8	0.05	0	3600	1	0	0	0	0	1	1
661	13	74	0.2	0.05	0	3600	1	0	0	0	0	1	1
662	13	77	0.1	0.05	0	3600	1	0	0	0	0	1	1
663	13	78	0.4	0.05	0	3600	1	0	0	0	0	1	1
664	13	86	0.1	0.05	0	3600	1	0	0	0	0	1	1
665	13	87	1.1	0.05	0	3600	1	0	0	0	0	1	1
666	13	94	0.1	0.05	0	3600	1	0	0	0	0	1	1
667	13	95	0.2	0.05	0	3600	1	0	0	0	0	1	1
668	13	126	0.2	0.05	0	3600	1	0	0	0	0	1	1
669	15	1	1.8	0.05	0	3600	1	0	0	0	0	1	1
670	15	131	0.4	0.05	0	3600	1	0	0	0	0	1	1
671	15	3	0.4	0.05	0	3600	1	0	0	0	0	1	1
672	15	5	0.5	0.05	0	3600	1	0	0	0	0	1	1
673	15	6	0.4	0.05	0	3600	1	0	0	0	0	1	1
674	15	7	0.4	0.05	0	3600	1	0	0	0	0	1	1
675	15	9	0.8	0.05	0	3600	1	0	0	0	0	1	1
676	15	8	0.4	0.05	0	3600	1	0	0	0	0	1	1
677	15	11	0.4	0.05	0	3600	1	0	0	0	0	1	1
678	15	14	0.3	0.05	0	3600	1	0	0	0	0	1	1
679	15	16	0.8	0.05	0	3600	1	0	0	0	0	1	1
680	15	17	0.8	0.05	0	3600	1	0	0	0	0	1	1
681	15	18	0.4	0.05	0	3600	1	0	0	0	0	1	1
682	15	132	19.6	0.05	0	3600	1	0	0	0	0	1	1
683	15	19	3.8	0.05	0	3600	1	0	0	0	0	1	1
684	15	20	3.8	0.05	0	3600	1	0	0	0	0	1	1
685	15	134	0.6	0.05	0	3600	1	0	0	0	0	1	1
686	15	23	0.5	0.05	0	3600	1	0	0	0	0	1	1
687	15	27	0.3	0.05	0	3600	1	0	0	0	0	1	1
688	15	29	0.1	0.05	0	3600	1	0	0	0	0	1	1
689	15	37	0.4	0.05	0	3600	1	0	0	0	0	1	1
690	16	1	1.4	0.05	0	3600	1	0	0	0	0	1	1
691	16	131	0.5	0.05	0	3600	1	0	0	0	0	1	1
692	16	2	0.6	0.05	0	3600	1	0	0	0	0	1	1
693	16	3	1.2	0.05	0	3600	1	0	0	0	0	1	1
694	16	4	0.6	0.05	0	3600	1	0	0	0	0	1	1
695	16	5	1.7	0.05	0	3600	1	0	0	0	0	1	1
696	16	6	1.1	0.05	0	3600	1	0	0	0	0	1	1
697	16	7	1.2	0.05	0	3600	1	0	0	0	0	1	1
698	16	8	1.2	0.05	0	3600	1	0	0	0	0	1	1
699	16	11	1.2	0.05	0	3600	1	0	0	0	0	1	1
700	16	14	1	0.05	0	3600	1	0	0	0	0	1	1
701	16	15	0.6	0.05	0	3600	1	0	0	0	0	1	1
702	16	18	1.2	0.05	0	3600	1	0	0	0	0	1	1
703	16	132	26	0.05	0	3600	1	0	0	0	0	1	1
704	16	19	9.3	0.05	0	3600	1	0	0	0	0	1	1
705	16	20	9.3	0.05	0	3600	1	0	0	0	0	1	1
706	16	21	0.1	0.05	0	3600	1	0	0	0	0	1	1
707	16	134	1.1	0.05	0	3600	1	0	0	0	0	1	1
708	16	23	1.4	0.05	0	3600	1	0	0	0	0	1	1
709	16	27	0.9	0.05	0	3600	1	0	0	0	0	1	1
710	16	29	0.4	0.05	0	3600	1	0	0	0	0	1	1
711	16	37	0.9	0.05	0	3600	1	0	0	0	0	1	1
712	17	132	117.3	0.05	0	3600	1	0	0	0	0	1	1
713	17	1	42.4	0.05	0	3600	1	0	0	0	0	1	1
714	17	131	36.6	0.05	0	3600	1	0	0	0	0	1	1
715	17	2	37.1	0.05	0	3600	1	0	0	0	0	1	1
716	17	3	1.2	0.05	0	3600	1	0	0	0	0	1	1
717	17	4	37.1	0.05	0	3600	1	0	0	0	0	1	1
718	17	5	1.7	0.05	0	3600	1	0	0	0	0	1	1
719	17	6	1.1	0.05	0	3600	1	0	0	0	0	1	1
720	17	7	1.2	0.05	0	3600	1	0	0	0	0	1	1
721	17	8	1.2	0.05	0	3600	1	0	0	0	0	1	1
722	17	11	1.2	0.05	0	3600	1	0	0	0	0	1	1
723	17	12	0.2	0.05	0	3600	1	0	0	0	0	1	1
724	17	14	1	0.05	0	3600	1	0	0	0	0	1	1
725	17	15	0.6	0.05	0	3600	1	0	0	0	0	1	1
726	17	18	1.2	0.05	0	3600	1	0	0	0	0	1	1
727	17	19	9.3	0.05	0	3600	1	0	0	0	0	1	1
728	17	20	9.3	0.05	0	3600	1	0	0	0	0	1	1
729	17	21	1.2	0.05	0	3600	1	0	0	0	0	1	1
730	17	22	0.2	0.05	0	3600	1	0	0	0	0	1	1
731	17	23	1.4	0.05	0	3600	1	0	0	0	0	1	1
732	17	27	0.9	0.05	0	3600	1	0	0	0	0	1	1
733	17	29	0.4	0.05	0	3600	1	0	0	0	0	1	1
734	17	30	43.1	0.05	0	3600	1	0	0	0	0	1	1
735	17	31	37.4	0.05	0	3600	1	0	0	0	0	1	1
736	17	32	38.4	0.05	0	3600	1	0	0	0	0	1	1
737	17	33	54	0.05	0	3600	1	0	0	0	0	1	1
738	17	34	0.8	0.05	0	3600	1	0	0	0	0	1	1
739	17	35	64.3	0.05	0	3600	1	0	0	0	0	1	1
740	17	36	38.9	0.05	0	3600	1	0	0	0	0	1	1
741	17	38	38.4	0.05	0	3600	1	0	0	0	0	1	1
742	17	39	37.8	0.05	0	3600	1	0	0	0	0	1	1
743	17	40	38.7	0.05	0	3600	1	0	0	0	0	1	1
744	17	41	0.4	0.05	0	3600	1	0	0	0	0	1	1
745	17	42	36.8	0.05	0	3600	1	0	0	0	0	1	1
746	17	43	40.4	0.05	0	3600	1	0	0	0	0	1	1
747	17	44	38.9	0.05	0	3600	1	0	0	0	0	1	1
748	17	45	0.5	0.05	0	3600	1	0	0	0	0	1	1
749	17	46	41.5	0.05	0	3600	1	0	0	0	0	1	1
750	17	47	8.9	0.05	0	3600	1	0	0	0	0	1	1
751	17	48	7.8	0.05	0	3600	1	0	0	0	0	1	1
752	17	49	7.1	0.05	0	3600	1	0	0	0	0	1	1
753	17	50	7.1	0.05	0	3600	1	0	0	0	0	1	1
754	17	51	6.6	0.05	0	3600	1	0	0	0	0	1	1
755	17	52	7.8	0.05	0	3600	1	0	0	0	0	1	1
756	17	53	7.8	0.05	0	3600	1	0	0	0	0	1	1
757	17	54	8.3	0.05	0	3600	1	0	0	0	0	1	1
758	17	56	7.2	0.05	0	3600	1	0	0	0	0	1	1
759	17	57	7.4	0.05	0	3600	1	0	0	0	0	1	1
760	17	58	5.7	0.05	0	3600	1	0	0	0	0	1	1
761	17	59	8.5	0.05	0	3600	1	0	0	0	0	1	1
762	17	60	8.9	0.05	0	3600	1	0	0	0	0	1	1
763	17	61	8.4	0.05	0	3600	1	0	0	0	0	1	1
764	17	62	7.7	0.05	0	3600	1	0	0	0	0	1	1
765	17	135	6.5	0.05	0	3600	1	0	0	0	0	1	1
766	17	63	7.6	0.05	0	3600	1	0	0	0	0	1	1
767	17	64	7.8	0.05	0	3600	1	0	0	0	0	1	1
768	17	65	5.8	0.05	0	3600	1	0	0	0	0	1	1
769	17	66	9.5	0.05	0	3600	1	0	0	0	0	1	1
770	17	67	6.6	0.05	0	3600	1	0	0	0	0	1	1
771	17	68	9	0.05	0	3600	1	0	0	0	0	1	1
772	17	69	25.7	0.05	0	3600	1	0	0	0	0	1	1
773	17	70	25.7	0.05	0	3600	1	0	0	0	0	1	1
774	17	71	29	0.05	0	3600	1	0	0	0	0	1	1
775	17	72	7.7	0.05	0	3600	1	0	0	0	0	1	1
776	17	73	7.7	0.05	0	3600	1	0	0	0	0	1	1
777	17	74	5.8	0.05	0	3600	1	0	0	0	0	1	1
778	17	75	28.4	0.05	0	3600	1	0	0	0	0	1	1
779	17	76	7.9	0.05	0	3600	1	0	0	0	0	1	1
780	17	77	9.8	0.05	0	3600	1	0	0	0	0	1	1
781	17	78	11	0.05	0	3600	1	0	0	0	0	1	1
782	17	79	9.1	0.05	0	3600	1	0	0	0	0	1	1
783	17	80	12.3	0.05	0	3600	1	0	0	0	0	1	1
784	17	81	12.6	0.05	0	3600	1	0	0	0	0	1	1
785	17	83	11.4	0.05	0	3600	1	0	0	0	0	1	1
786	17	85	12	0.05	0	3600	1	0	0	0	0	1	1
787	17	86	5	0.05	0	3600	1	0	0	0	0	1	1
788	17	87	7.7	0.05	0	3600	1	0	0	0	0	1	1
789	17	90	4.7	0.05	0	3600	1	0	0	0	0	1	1
790	17	91	9	0.05	0	3600	1	0	0	0	0	1	1
791	17	93	9	0.05	0	3600	1	0	0	0	0	1	1
792	17	94	5	0.05	0	3600	1	0	0	0	0	1	1
793	17	95	13.1	0.05	0	3600	1	0	0	0	0	1	1
794	17	96	8.4	0.05	0	3600	1	0	0	0	0	1	1
795	17	97	8.4	0.05	0	3600	1	0	0	0	0	1	1
796	17	99	5.1	0.05	0	3600	1	0	0	0	0	1	1
797	17	100	8.9	0.05	0	3600	1	0	0	0	0	1	1
798	17	103	4.8	0.05	0	3600	1	0	0	0	0	1	1
799	17	104	11.3	0.05	0	3600	1	0	0	0	0	1	1
800	17	105	5.5	0.05	0	3600	1	0	0	0	0	1	1
801	17	106	9.2	0.05	0	3600	1	0	0	0	0	1	1
802	17	107	4.6	0.05	0	3600	1	0	0	0	0	1	1
803	17	108	10.8	0.05	0	3600	1	0	0	0	0	1	1
804	17	109	5.5	0.05	0	3600	1	0	0	0	0	1	1
805	17	110	6.2	0.05	0	3600	1	0	0	0	0	1	1
806	17	111	5.1	0.05	0	3600	1	0	0	0	0	1	1
807	17	112	5.1	0.05	0	3600	1	0	0	0	0	1	1
808	17	113	4.8	0.05	0	3600	1	0	0	0	0	1	1
809	17	114	4.7	0.05	0	3600	1	0	0	0	0	1	1
810	17	115	9.1	0.05	0	3600	1	0	0	0	0	1	1
811	17	116	7.6	0.05	0	3600	1	0	0	0	0	1	1
812	17	117	9.2	0.05	0	3600	1	0	0	0	0	1	1
813	17	143	65.3	0.05	0	3600	1	0	0	0	0	1	1
814	17	118	7.4	0.05	0	3600	1	0	0	0	0	1	1
815	17	119	7.6	0.05	0	3600	1	0	0	0	0	1	1
816	17	120	9.9	0.05	0	3600	1	0	0	0	0	1	1
817	17	121	8.8	0.05	0	3600	1	0	0	0	0	1	1
818	17	122	7.7	0.05	0	3600	1	0	0	0	0	1	1
819	17	123	8.1	0.05	0	3600	1	0	0	0	0	1	1
820	17	124	7.3	0.05	0	3600	1	0	0	0	0	1	1
821	17	126	7.7	0.05	0	3600	1	0	0	0	0	1	1
822	17	127	7.3	0.05	0	3600	1	0	0	0	0	1	1
823	17	128	7.7	0.05	0	3600	1	0	0	0	0	1	1
824	17	130	9.2	0.05	0	3600	1	0	0	0	0	1	1
825	17	140	15.9	0.05	0	3600	1	0	0	0	0	1	1
826	133	2	3.8	0.05	0	3600	1	0	0	0	0	1	1
827	133	4	3.8	0.05	0	3600	1	0	0	0	0	1	1
828	133	126	1.7	0.05	0	3600	1	0	0	0	0	1	1
829	18	132	197.1	0.05	0	3600	1	0	0	0	0	1	1
830	18	1	15.2	0.05	0	3600	1	0	0	0	0	1	1
831	18	131	12.9	0.05	0	3600	1	0	0	0	0	1	1
832	18	2	12	0.05	0	3600	1	0	0	0	0	1	1
833	18	3	2.8	0.05	0	3600	1	0	0	0	0	1	1
834	18	4	12	0.05	0	3600	1	0	0	0	0	1	1
835	18	5	16.7	0.05	0	3600	1	0	0	0	0	1	1
836	18	6	11.8	0.05	0	3600	1	0	0	0	0	1	1
837	18	7	2.8	0.05	0	3600	1	0	0	0	0	1	1
838	18	9	8.7	0.05	0	3600	1	0	0	0	0	1	1
839	18	11	10.9	0.05	0	3600	1	0	0	0	0	1	1
840	18	12	142.1	0.05	0	3600	1	0	0	0	0	1	1
841	18	14	6.6	0.05	0	3600	1	0	0	0	0	1	1
842	18	15	5.2	0.05	0	3600	1	0	0	0	0	1	1
843	18	16	8.7	0.05	0	3600	1	0	0	0	0	1	1
844	18	17	8.7	0.05	0	3600	1	0	0	0	0	1	1
845	18	19	15.8	0.05	0	3600	1	0	0	0	0	1	1
846	18	20	15.8	0.05	0	3600	1	0	0	0	0	1	1
847	18	21	19.8	0.05	0	3600	1	0	0	0	0	1	1
848	18	22	24.6	0.05	0	3600	1	0	0	0	0	1	1
849	18	23	15.7	0.05	0	3600	1	0	0	0	0	1	1
850	18	24	2.4	0.05	0	3600	1	0	0	0	0	1	1
851	18	25	4.9	0.05	0	3600	1	0	0	0	0	1	1
